tag,source,out_degree,k,method,seed,sigma0_saa,sigma0_mc,sigma_saa,sigma_mc,R_saa,R_mc,saa_mc_gap,cut_size,hop_mix,stop_reason,seconds,iterations_done,evaluations,scope_weights,repair_weights,destroy_weights,best_hits_by_heuristic,best_hits_by_hop,best_hits_by_scope,scope_selected,neutral_moves,fallback_used,layer_sizes,q_bounds,param_max_iter,param_segment_length,param_repair_p,param_q_min_frac,param_q_max_frac,param_reaction_factor,param_max_hop_scope,param_fixed_hop_scope
scaled,359,22,8,alns,7,325.596,304.7485,92.772,90.3755,0.7150702097077359,0.703442346721969,0.011627862985766901,8,{0: 8},max_iter,25.35,800,686,"{0: 0.23338256233604948, 1: 0.1188309480428503, 2: 0.04931037030237187, 3: 0.09227293966143023}","{'random': 0.09020256256724275, 'probability': 0.16559493218542518, 'degree': 0.2637544848548486, 'bridge': 0.14270437132570554, 'betweenness': 0.08115764961057631, 'spectral': 0.10178661699292883}","{'random': 0.10222336517063886, 'worst': 0.20095244924960357, 'related': 0.06803658421090535}","{'random': 0, 'probability': 5, 'degree': 3, 'bridge': 0, 'betweenness': 0, 'spectral': 0}",{0: 8},"{0: 8, 1: 0, 2: 0, 3: 0}","{0: 354, 1: 187, 2: 88, 3: 171}","{'random': 3, 'probability': 5, 'degree': 14, 'bridge': 4, 'betweenness': 3, 'spectral': 2}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 22, 1: 927, 2: 11508, 3: 8839}","(1, 3)",800,20,6,0.1,0.4,0.1,3,
scaled,256,11,4,alns,7,625.82,626.035,44.258,51.4615,0.929279984660126,0.9177977269641474,0.011482257695978548,4,{0: 4},max_iter,14.69,400,267,"{0: 0.8045931579461262, 1: 0.30357176776412487, 2: 0.34615343637846835, 3: 0.45748557898185693}","{'random': 0.4876569591649188, 'probability': 0.9338249488133948, 'degree': 0.4583908692172245, 'bridge': 0.424176910341396, 'betweenness': 0.5272749883384203, 'spectral': 0.42401425634704126}","{'random': 0.2703116250589113, 'worst': 0.6308736486823465, 'related': 0.5477214456829348}","{'random': 1, 'probability': 3, 'degree': 1, 'bridge': 0, 'betweenness': 0, 'spectral': 1}",{0: 6},"{0: 6, 1: 0, 2: 0, 3: 0}","{0: 174, 1: 48, 2: 77, 3: 101}","{'random': 4, 'probability': 30, 'degree': 8, 'bridge': 3, 'betweenness': 8, 'spectral': 3}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 11, 1: 448, 2: 9077, 3: 11279}","(1, 1)",400,20,6,0.1,0.4,0.1,3,
scaled,1240,7,4,alns,7,603.992,614.5905,1.098,4.9355,0.9981820951270878,0.991969449576588,0.006212645550499829,4,{0: 4},max_iter,15.16,400,312,"{0: 1.2487197612737784, 1: 0.36030869382675995, 2: 0.5316841823870133, 3: 0.5969968894110097}","{'random': 0.2328603285332198, 'probability': 0.2613726917161691, 'degree': 0.46867661966900925, 'bridge': 0.8818407299959395, 'betweenness': 1.0286621311387487, 'spectral': 0.3466259565266256}","{'random': 0.15669879925006716, 'worst': 0.7199531599194553, 'related': 0.48085874912814675}","{'random': 0, 'probability': 0, 'degree': 0, 'bridge': 0, 'betweenness': 1, 'spectral': 1}",{0: 2},"{0: 2, 1: 0, 2: 0, 3: 0}","{0: 83, 1: 98, 2: 112, 3: 107}","{'random': 6, 'probability': 6, 'degree': 15, 'bridge': 8, 'betweenness': 15, 'spectral': 12}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 7, 1: 122, 2: 2982, 3: 14095}","(1, 1)",400,20,6,0.1,0.4,0.1,3,
scaled,256,11,3,alns,7,625.82,626.035,59.732,69.102,0.9045540251190438,0.8896195899590278,0.014934435160016024,3,{0: 3},max_iter,11.84,300,197,"{0: 0.9795221184234045, 1: 0.5513212838466776, 2: 0.4638199062859224, 3: 0.41644235154123466}","{'random': 0.6809376124556913, 'probability': 0.31381059609000017, 'degree': 0.8931128017370425, 'bridge': 0.9240153001870053, 'betweenness': 0.38742048900000015, 'spectral': 0.39398920339099514}","{'random': 0.4408669026861967, 'worst': 0.8622103032870799, 'related': 0.7391584440474174}","{'random': 2, 'probability': 0, 'degree': 2, 'bridge': 2, 'betweenness': 0, 'spectral': 0}",{0: 6},"{0: 6, 1: 0, 2: 0, 3: 0}","{0: 127, 1: 61, 2: 49, 3: 63}","{'random': 1, 'probability': 8, 'degree': 2, 'bridge': 2, 'betweenness': 0, 'spectral': 1}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 11, 1: 448, 2: 9077, 3: 11279}","(1, 1)",300,20,6,0.1,0.4,0.1,3,
scaled,359,22,4,alns,7,325.596,304.7485,174.068,179.498,0.4653865526603521,0.41099628053952686,0.054390272120825256,4,{0: 4},max_iter,17.62,400,317,"{0: 2.122112185786208, 1: 0.45846490105947435, 2: 0.8926418565370222, 3: 0.9805755043385038}","{'random': 2.09940232882549, 'probability': 1.0051910092760168, 'degree': 1.1600772268806951, 'bridge': 0.7631361165752738, 'betweenness': 1.2102974238146178, 'spectral': 0.9075947998644107}","{'random': 1.0780278813644046, 'worst': 1.137440411314645, 'related': 1.0136601090947697}","{'random': 2, 'probability': 1, 'degree': 3, 'bridge': 1, 'betweenness': 3, 'spectral': 2}","{0: 11, 3: 1}","{0: 11, 1: 0, 2: 0, 3: 1}","{0: 171, 1: 40, 2: 86, 3: 103}","{'random': 8, 'probability': 3, 'degree': 6, 'bridge': 4, 'betweenness': 6, 'spectral': 6}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 22, 1: 927, 2: 11508, 3: 8839}","(1, 1)",400,20,6,0.1,0.4,0.1,3,
scaled,142,24,10,alns,7,626.108,624.6125,24.232,42.6465,0.9612974119480984,0.9317232684264244,0.02957414352167398,10,{0: 10},max_iter,33.22,1000,807,"{0: 0.08832652421576091, 1: 0.016765847656976016, 2: 0.023969682766315677, 3: 0.01926105836962819}","{'random': 0.046652859761009136, 'probability': 0.04472321923567689, 'degree': 0.10628510707073612, 'bridge': 0.03691101602405734, 'betweenness': 0.058040392885161614, 'spectral': 0.07646508416828486}","{'random': 0.06769839345708033, 'worst': 0.04776651057261168, 'related': 0.04237119259110611}","{'random': 4, 'probability': 3, 'degree': 4, 'bridge': 0, 'betweenness': 1, 'spectral': 3}",{0: 15},"{0: 15, 1: 0, 2: 0, 3: 0}","{0: 599, 1: 134, 2: 122, 3: 145}","{'random': 5, 'probability': 11, 'degree': 15, 'bridge': 1, 'betweenness': 4, 'spectral': 6}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 24, 1: 624, 2: 9571, 3: 10394}","(1, 4)",1000,20,6,0.1,0.4,0.1,3,
scaled,145,35,7,alns,7,301.714,266.5705,117.664,117.3685,0.610014782210968,0.5597093451826065,0.050305437028361544,7,{0: 7},max_iter,25.95,700,635,"{0: 0.8822094304859082, 1: 0.27511825405525653, 2: 0.1140484453519292, 3: 0.30686710721601246}","{'random': 0.775866066215025, 'probability': 0.3079512992506177, 'degree': 0.3395275490243698, 'bridge': 0.401861584300671, 'betweenness': 0.8715556426381237, 'spectral': 0.30768943158684464}","{'random': 0.19976855937345642, 'worst': 0.8920013645049201, 'related': 0.17856747431206943}","{'random': 4, 'probability': 0, 'degree': 1, 'bridge': 2, 'betweenness': 7, 'spectral': 2}",{0: 16},"{0: 16, 1: 0, 2: 0, 3: 0}","{0: 305, 1: 153, 2: 81, 3: 161}","{'random': 3, 'probability': 3, 'degree': 3, 'bridge': 3, 'betweenness': 9, 'spectral': 4}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 35, 1: 2041, 2: 13592, 3: 6065}","(1, 2)",700,20,6,0.1,0.4,0.1,3,
scaled,271,30,20,alns,7,555.114,564.9795,50.092,69.9315,0.9097626793775693,0.8762229426023422,0.033539736775227036,20,{0: 20},max_iter,74.39,2000,1567,"{0: 0.0022904626210913776, 1: 0.0003699884850351276, 2: 0.00033040896684849506, 3: 0.00027691418173969085}","{'random': 0.0011981156536813881, 'probability': 0.004180346832621028, 'degree': 0.0015892807947841614, 'bridge': 0.0013704124540858172, 'betweenness': 0.0012434529903031608, 'spectral': 0.001495013990292584}","{'random': 0.0008432248700711253, 'worst': 0.0029024747951868677, 'related': 0.0007664389871049129}","{'random': 3, 'probability': 7, 'degree': 1, 'bridge': 0, 'betweenness': 1, 'spectral': 0}",{0: 12},"{0: 12, 1: 0, 2: 0, 3: 0}","{0: 1568, 1: 135, 2: 143, 3: 154}","{'random': 0, 'probability': 66, 'degree': 2, 'bridge': 0, 'betweenness': 1, 'spectral': 3}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 30, 1: 1875, 2: 13578, 3: 6309}","(2, 8)",2000,20,6,0.1,0.4,0.1,3,
scaled,142,24,8,alns,7,626.108,624.6125,40.962,58.105,0.9345767822803733,0.9069743240809301,0.02760245819944318,8,{0: 8},max_iter,33.23,800,699,"{0: 0.341298654134985, 1: 0.09167505902966717, 2: 0.07768773956309775, 3: 0.06276384300381117}","{'random': 0.19485748874223663, 'probability': 0.37173835638674674, 'degree': 0.291597001502378, 'bridge': 0.14996412182111435, 'betweenness': 0.16768313232124882, 'spectral': 0.15375122989711515}","{'random': 0.06100023088634871, 'worst': 0.21735322043139915, 'related': 0.21369502618184008}","{'random': 2, 'probability': 4, 'degree': 1, 'bridge': 0, 'betweenness': 1, 'spectral': 4}","{0: 11, 3: 1}","{0: 11, 1: 0, 2: 0, 3: 1}","{0: 405, 1: 143, 2: 125, 3: 127}","{'random': 6, 'probability': 11, 'degree': 2, 'bridge': 0, 'betweenness': 8, 'spectral': 7}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 24, 1: 624, 2: 9571, 3: 10394}","(1, 3)",800,20,6,0.1,0.4,0.1,3,
scaled,271,30,15,alns,7,555.114,564.9795,119.5,139.855,0.7847289025317322,0.7524600450104827,0.03226885752124953,15,{0: 15},max_iter,77.46,1500,1313,"{0: 0.0206357458084159, 1: 0.0051585562502799815, 2: 0.0036846338158476005, 3: 0.005119269960822386}","{'random': 0.010055329522019856, 'probability': 0.02637976919597178, 'degree': 0.012984285445772513, 'bridge': 0.00552294012542046, 'betweenness': 0.008850417837749529, 'spectral': 0.00730673854677605}","{'random': 0.015286900878569668, 'worst': 0.015052370011078477, 'related': 0.009212452965411611}","{'random': 1, 'probability': 7, 'degree': 0, 'bridge': 0, 'betweenness': 0, 'spectral': 0}",{0: 8},"{0: 8, 1: 0, 2: 0, 3: 0}","{0: 902, 1: 234, 2: 207, 3: 157}","{'random': 0, 'probability': 55, 'degree': 4, 'bridge': 1, 'betweenness': 5, 'spectral': 5}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 30, 1: 1875, 2: 13578, 3: 6309}","(1, 6)",1500,20,6,0.1,0.4,0.1,3,
scaled,95,44,22,alns,7,536.026,566.6755,54.258,70.822,0.8987772981161362,0.8750219481872783,0.02375534992885786,22,{0: 22},max_iter,82.67,2000,1889,"{0: 0.03148307305129544, 1: 0.0031800570746842467, 2: 0.004034000338913523, 3: 0.00479044227526265}","{'random': 0.015746543946337177, 'probability': 0.02320489991634451, 'degree': 0.019069836703529543, 'bridge': 0.015870421390699836, 'betweenness': 0.011215794429059133, 'spectral': 0.047273132900314624}","{'random': 0.005679248639727791, 'worst': 0.03747523859939511, 'related': 0.004426708560978145}","{'random': 2, 'probability': 4, 'degree': 3, 'bridge': 2, 'betweenness': 4, 'spectral': 4}",{0: 19},"{0: 19, 1: 0, 2: 0, 3: 0}","{0: 1399, 1: 171, 2: 229, 3: 201}","{'random': 1, 'probability': 0, 'degree': 9, 'bridge': 0, 'betweenness': 6, 'spectral': 15}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 44, 1: 2124, 2: 12909, 3: 6467}","(2, 8)",2000,20,6,0.1,0.4,0.1,3,
scaled,271,30,5,alns,7,555.114,564.9795,347.394,367.222,0.37419340892141073,0.35002597439376126,0.024167434527649467,5,{0: 5},max_iter,46.27,500,468,"{0: 1.6841767716472307, 1: 0.7416095585980415, 2: 0.7337012866322885, 3: 0.734510361863435}","{'random': 0.8820294325193337, 'probability': 1.0561926520033869, 'degree': 0.722329944744546, 'bridge': 0.6985510651622754, 'betweenness': 1.6875953022142165, 'spectral': 1.0985561556943102}","{'random': 1.7567781248193093, 'worst': 1.1654620240802578, 'related': 0.7070335187097092}","{'random': 0, 'probability': 2, 'degree': 0, 'bridge': 1, 'betweenness': 3, 'spectral': 2}","{0: 7, 2: 1}","{0: 7, 1: 0, 2: 1, 3: 0}","{0: 154, 1: 106, 2: 139, 3: 101}","{'random': 1, 'probability': 2, 'degree': 2, 'bridge': 3, 'betweenness': 8, 'spectral': 4}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 30, 1: 1875, 2: 13578, 3: 6309}","(1, 2)",500,20,6,0.1,0.4,0.1,3,
scaled,95,44,9,alns,7,536.026,566.6755,185.222,210.9095,0.6544533287564409,0.62781256645117,0.026640762305270904,9,{0: 9},max_iter,65.0,900,839,"{0: 0.29631377430365, 1: 0.16123478613974954, 2: 0.17192798005846585, 3: 0.1506651951357392}","{'random': 0.2209944679749642, 'probability': 0.2953503425643298, 'degree': 0.20582672810302297, 'bridge': 0.1433935027679539, 'betweenness': 0.22634048752817823, 'spectral': 0.1868680583063866}","{'random': 0.18756658377927407, 'worst': 0.2504150227126738, 'related': 0.16859753600679833}","{'random': 0, 'probability': 6, 'degree': 1, 'bridge': 0, 'betweenness': 2, 'spectral': 0}","{0: 8, 3: 1}","{0: 8, 1: 0, 2: 0, 3: 1}","{0: 324, 1: 184, 2: 171, 3: 221}","{'random': 1, 'probability': 8, 'degree': 3, 'bridge': 2, 'betweenness': 9, 'spectral': 8}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 44, 1: 2124, 2: 12909, 3: 6467}","(1, 3)",900,20,6,0.1,0.4,0.1,3,
scaled,271,30,3,alns,7,555.114,564.9795,396.452,429.5435,0.2858187687574084,0.23971843226170153,0.046100336495706884,3,{0: 3},max_iter,41.4,300,262,"{0: 3.1787754941469863, 1: 1.1612793216230086, 2: 1.3230789689408093, 3: 1.3232121033700783}","{'random': 3.4669244565794295, 'probability': 1.7105377951202398, 'degree': 2.1329150913536408, 'bridge': 1.831864649828203, 'betweenness': 1.8922845322270792, 'spectral': 2.2257887288503584}","{'random': 0.9748735374599916, 'worst': 2.6485004103907785, 'related': 1.969880675875955}","{'random': 3, 'probability': 2, 'degree': 2, 'bridge': 1, 'betweenness': 1, 'spectral': 3}","{0: 11, 1: 1}","{0: 11, 1: 1, 2: 0, 3: 0}","{0: 129, 1: 57, 2: 59, 3: 55}","{'random': 3, 'probability': 4, 'degree': 3, 'bridge': 2, 'betweenness': 3, 'spectral': 5}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 30, 1: 1875, 2: 13578, 3: 6309}","(1, 1)",300,20,6,0.1,0.4,0.1,3,
scaled,271,30,6,alns,7,555.114,564.9795,301.638,324.666,0.45661972135453266,0.42534906133762385,0.03127066001690881,6,{0: 6},max_iter,68.72,600,538,"{0: 0.8770828438686058, 1: 0.38443195175700606, 2: 0.5820774265803007, 3: 0.380251979351911}","{'random': 0.6264997060489848, 'probability': 0.501700134626337, 'degree': 0.5824813540302931, 'bridge': 0.45424572415740416, 'betweenness': 0.7782728553166426, 'spectral': 0.6469306067674963}","{'random': 0.6198930648391835, 'worst': 0.6632367632102737, 'related': 0.38551481888604866}","{'random': 0, 'probability': 2, 'degree': 2, 'bridge': 0, 'betweenness': 3, 'spectral': 1}",{0: 8},"{0: 8, 1: 0, 2: 0, 3: 0}","{0: 229, 1: 100, 2: 163, 3: 108}","{'random': 1, 'probability': 5, 'degree': 3, 'bridge': 2, 'betweenness': 7, 'spectral': 5}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 30, 1: 1875, 2: 13578, 3: 6309}","(1, 2)",600,20,6,0.1,0.4,0.1,3,
scaled,24,106,53,alns,7,643.556,644.473,137.204,176.624,0.7868033240308536,0.7259404195365826,0.06086290449427101,53,{0: 53},max_iter,242.45,2000,1999,"{0: 0.09710280543940662, 1: 0.00405502505147331, 2: 0.004852379867468445, 3: 0.0033021015182711725}","{'random': 0.017698522672897943, 'probability': 0.014604105115963006, 'degree': 0.08368769447914672, 'bridge': 0.015032679671623805, 'betweenness': 0.018384986076287448, 'spectral': 0.2772450652170585}","{'random': 0.005977965474709372, 'worst': 0.09401427224728306, 'related': 0.005060232939096667}","{'random': 0, 'probability': 3, 'degree': 7, 'bridge': 1, 'betweenness': 3, 'spectral': 9}","{3: 1, 0: 21, 2: 1}","{0: 21, 1: 0, 2: 1, 3: 1}","{0: 1461, 1: 215, 2: 182, 3: 142}","{'random': 0, 'probability': 0, 'degree': 0, 'bridge': 0, 'betweenness': 0, 'spectral': 1}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 106, 1: 3745, 2: 13730, 3: 4503}","(5, 21)",2000,20,6,0.1,0.4,0.1,3,
scaled,13,92,3,alns,7,643.556,644.473,642.53,643.4275,0.00159426685478814,0.0016222557034971663,-2.7988848709026293e-05,3,"{1: 2, 3: 1}",max_iter,44.65,300,297,"{0: 4.670301226080728, 1: 5.681435574528348, 2: 6.375627145625131, 3: 6.44697727116437}","{'random': 7.258061290009741, 'probability': 6.690383519953754, 'degree': 4.918842833924211, 'bridge': 6.414207409816946, 'betweenness': 4.969866055599761, 'spectral': 3.8359627542149495}","{'random': 6.280899496933566, 'worst': 5.415106919158987, 'related': 5.776231047810775}","{'random': 2, 'probability': 3, 'degree': 0, 'bridge': 1, 'betweenness': 2, 'spectral': 0}","{0: 1, 2: 4, 3: 2, 1: 1}","{0: 1, 1: 1, 2: 4, 3: 2}","{0: 83, 1: 72, 2: 80, 3: 65}","{'random': 14, 'probability': 23, 'degree': 20, 'bridge': 7, 'betweenness': 24, 'spectral': 23}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 92, 1: 2482, 2: 13311, 3: 6024}","(1, 1)",300,20,6,0.1,0.4,0.1,3,
scaled,3,209,20,alns,7,643.556,644.473,633.296,634.363,0.015942668547880845,0.015687235927649312,0.0002554326202315327,20,"{1: 10, 2: 9, 3: 1}",max_iter,327.45,2000,2001,"{0: 6.217501101135713, 1: 7.52681718146695, 2: 6.411165548221582, 3: 5.221890978820773}","{'random': 6.385013009424735, 'probability': 7.288138686404092, 'degree': 7.2520805454586235, 'bridge': 5.82541837096696, 'betweenness': 7.925268847129778, 'spectral': 5.420405304835244}","{'random': 4.755588858039503, 'worst': 7.7801521140154195, 'related': 6.489347161562223}","{'random': 1, 'probability': 6, 'degree': 0, 'bridge': 0, 'betweenness': 1, 'spectral': 1}","{2: 4, 3: 1, 0: 2, 1: 2}","{0: 2, 1: 2, 2: 4, 3: 1}","{0: 465, 1: 504, 2: 467, 3: 564}","{'random': 14, 'probability': 10, 'degree': 30, 'bridge': 11, 'betweenness': 12, 'spectral': 22}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 209, 1: 4651, 2: 13982, 3: 3379}","(2, 8)",2000,20,6,0.1,0.4,0.1,3,
scaled,13,92,46,alns,7,643.556,644.473,36.382,58.1965,0.9434672351745613,0.909699087471469,0.03376814770309233,46,{0: 46},max_iter,224.88,2000,1976,"{0: 0.04001346776665463, 1: 0.0031499974199029218, 2: 0.0031213736129828556, 3: 0.003355186126192931}","{'random': 0.011303803072496392, 'probability': 0.015580350761850928, 'degree': 0.06886697085208958, 'bridge': 0.011796476072035026, 'betweenness': 0.024104996128429097, 'spectral': 0.03329350647892744}","{'random': 0.005904724883679857, 'worst': 0.05120048820874554, 'related': 0.007055050998702103}","{'random': 0, 'probability': 7, 'degree': 6, 'bridge': 0, 'betweenness': 0, 'spectral': 5}",{0: 18},"{0: 18, 1: 0, 2: 0, 3: 0}","{0: 1663, 1: 124, 2: 124, 3: 89}","{'random': 0, 'probability': 1, 'degree': 8, 'bridge': 0, 'betweenness': 0, 'spectral': 3}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 92, 1: 2482, 2: 13311, 3: 6024}","(4, 18)",2000,20,6,0.1,0.4,0.1,3,
scaled,13,92,5,alns,7,643.556,644.473,641.49,642.4055,0.0032102878381990996,0.003208047505481204,2.240332717895477e-06,5,"{1: 2, 2: 1, 3: 2}",max_iter,77.95,500,500,"{0: 7.306641199146077, 1: 8.51426526708138, 2: 7.594477226162981, 3: 7.523235433995983}","{'random': 8.248827342803846, 'probability': 8.639894463369451, 'degree': 7.323042656670836, 'bridge': 7.684406829834402, 'betweenness': 7.6871243501789595, 'spectral': 5.774609894721396}","{'random': 7.848015053912019, 'worst': 6.126451727493731, 'related': 8.546321204531887}","{'random': 3, 'probability': 3, 'degree': 2, 'bridge': 2, 'betweenness': 0, 'spectral': 0}","{3: 4, 2: 3, 1: 3}","{0: 0, 1: 3, 2: 3, 3: 4}","{0: 131, 1: 132, 2: 121, 3: 116}","{'random': 12, 'probability': 20, 'degree': 26, 'bridge': 11, 'betweenness': 18, 'spectral': 21}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 92, 1: 2482, 2: 13311, 3: 6024}","(1, 2)",500,20,6,0.1,0.4,0.1,3,
scaled,24,106,37,alns,7,643.556,644.473,261.924,296.524,0.5930051153279591,0.5398969390494248,0.05310817627853426,37,{0: 37},max_iter,235.66,2000,2000,"{0: 0.15361933631906236, 1: 0.004286925677958726, 2: 0.004820519800037765, 3: 0.005457000924219748}","{'random': 0.016036513105776362, 'probability': 0.08324216081098879, 'degree': 0.2713080388266211, 'bridge': 0.01774373070353527, 'betweenness': 0.019967445984552298, 'spectral': 0.04570542081668826}","{'random': 0.013496454569323088, 'worst': 0.19259756933736655, 'related': 0.01514926592846549}","{'random': 1, 'probability': 16, 'degree': 7, 'bridge': 2, 'betweenness': 6, 'spectral': 5}","{1: 5, 0: 30, 2: 1, 3: 1}","{0: 30, 1: 5, 2: 1, 3: 1}","{0: 1435, 1: 169, 2: 153, 3: 243}","{'random': 0, 'probability': 0, 'degree': 0, 'bridge': 0, 'betweenness': 0, 'spectral': 1}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 106, 1: 3745, 2: 13730, 3: 4503}","(3, 14)",2000,20,6,0.1,0.4,0.1,3,
scaled,13,92,45,alns,7,643.556,644.473,38.918,57.4135,0.939526630161167,0.9109140336367854,0.02861259652438164,45,{0: 45},max_iter,230.15,2000,1987,"{0: 0.3420053675226396, 1: 0.004133423398953825, 2: 0.004950299658500946, 3: 0.005077949230160849}","{'random': 0.01742864876972325, 'probability': 0.010366373726703893, 'degree': 0.36862438968922573, 'bridge': 0.014454385557837205, 'betweenness': 0.02006937204577785, 'spectral': 1.3570940942223113}","{'random': 0.004548622266776873, 'worst': 0.3378342248077101, 'related': 0.010849725934586036}","{'random': 0, 'probability': 7, 'degree': 6, 'bridge': 0, 'betweenness': 3, 'spectral': 4}",{0: 20},"{0: 20, 1: 0, 2: 0, 3: 0}","{0: 1403, 1: 245, 2: 176, 3: 176}","{'random': 0, 'probability': 0, 'degree': 3, 'bridge': 0, 'betweenness': 2, 'spectral': 0}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 92, 1: 2482, 2: 13311, 3: 6024}","(4, 18)",2000,20,6,0.1,0.4,0.1,3,
scaled,13,92,32,alns,7,643.556,644.473,171.858,186.084,0.7329556402240054,0.711261759608238,0.02169388061576738,32,{0: 32},max_iter,253.97,2000,1997,"{0: 0.1099618282126478, 1: 0.012263680647534034, 2: 0.020195482216258432, 3: 0.012194309741543168}","{'random': 0.04685627598720052, 'probability': 0.07746842912570405, 'degree': 0.05781743818612386, 'bridge': 0.027754802227536735, 'betweenness': 0.6279946836715351, 'spectral': 0.0694108016337588}","{'random': 0.01360701983461466, 'worst': 0.09755966607311876, 'related': 0.018944980703130714}","{'random': 2, 'probability': 11, 'degree': 3, 'bridge': 0, 'betweenness': 4, 'spectral': 2}",{0: 22},"{0: 22, 1: 0, 2: 0, 3: 0}","{0: 912, 1: 306, 2: 419, 3: 363}","{'random': 0, 'probability': 3, 'degree': 4, 'bridge': 1, 'betweenness': 2, 'spectral': 3}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 92, 1: 2482, 2: 13311, 3: 6024}","(3, 12)",2000,20,6,0.1,0.4,0.1,3,
scaled,13,92,60,alns,7,643.556,644.473,5.352,13.52,0.9916837074007545,0.979021619214459,0.01266208818629555,60,{0: 60},max_iter,392.73,2000,2000,"{0: 0.6664843612232569, 1: 0.010829139982627366, 2: 0.01581554474733503, 3: 0.014885827210318796}","{'random': 0.031112609095670485, 'probability': 0.2902170331141933, 'degree': 1.1228881190827067, 'bridge': 0.03842292194907325, 'betweenness': 0.44448138189885783, 'spectral': 0.39915695788443845}","{'random': 0.34715482501624706, 'worst': 0.7966397049312629, 'related': 0.06281857845923006}","{'random': 0, 'probability': 2, 'degree': 14, 'bridge': 0, 'betweenness': 1, 'spectral': 3}",{0: 20},"{0: 20, 1: 0, 2: 0, 3: 0}","{0: 1789, 1: 71, 2: 71, 3: 69}","{'random': 0, 'probability': 0, 'degree': 1, 'bridge': 0, 'betweenness': 0, 'spectral': 2}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 92, 1: 2482, 2: 13311, 3: 6024}","(6, 24)",2000,20,6,0.1,0.4,0.1,3,
scaled,24,106,21,alns,7,643.556,644.473,400.406,424.346,0.3778225981888135,0.3415612446138162,0.03626135357499727,21,{0: 21},max_iter,238.32,2000,1990,"{0: 0.22658178988347866, 1: 0.015587626939692968, 2: 0.01934616608883095, 3: 0.011494022289432256}","{'random': 0.01926767136820179, 'probability': 0.3349074735950398, 'degree': 0.050898305266995195, 'bridge': 0.02184050933725927, 'betweenness': 0.023993609161349395, 'spectral': 0.024395843231360317}","{'random': 0.013896976032430614, 'worst': 0.22293549189019066, 'related': 0.014184340078104705}","{'random': 1, 'probability': 14, 'degree': 3, 'bridge': 1, 'betweenness': 3, 'spectral': 2}","{2: 2, 0: 22}","{0: 22, 1: 0, 2: 2, 3: 0}","{0: 1024, 1: 320, 2: 381, 3: 275}","{'random': 1, 'probability': 5, 'degree': 1, 'bridge': 2, 'betweenness': 2, 'spectral': 5}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 106, 1: 3745, 2: 13730, 3: 4503}","(2, 8)",2000,20,6,0.1,0.4,0.1,3,
scaled,123,55,19,alns,7,643.556,644.4745,312.73,322.502,0.514059382555675,0.49958920019333586,0.014470182362339101,19,{0: 19},max_iter,255.92,1900,1888,"{0: 1.1332537479316631, 1: 0.37798343547345925, 2: 0.4097676650649705, 3: 0.33483458064810745}","{'random': 0.44344573038559876, 'probability': 0.9873374547252013, 'degree': 0.4431105419115485, 'bridge': 0.5014811161796281, 'betweenness': 2.431037443339696, 'spectral': 0.5853922827415527}","{'random': 0.417292776712766, 'worst': 0.872589322539245, 'related': 0.35390816309751977}","{'random': 1, 'probability': 10, 'degree': 0, 'bridge': 0, 'betweenness': 5, 'spectral': 3}","{1: 1, 0: 16, 2: 2}","{0: 16, 1: 1, 2: 2, 3: 0}","{0: 595, 1: 458, 2: 443, 3: 404}","{'random': 16, 'probability': 21, 'degree': 27, 'bridge': 10, 'betweenness': 14, 'spectral': 36}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 55, 1: 2927, 2: 13240, 3: 5617}","(1, 7)",1900,20,6,0.1,0.4,0.1,3,
