tag,source,out_degree,k,method,seed,sigma0_saa,sigma0_mc,sigma_saa,sigma_mc,R_saa,R_mc,saa_mc_gap,cut_size,hop_mix,stop_reason,seconds,iterations_done,evaluations,scope_weights,repair_weights,destroy_weights,best_hits_by_heuristic,best_hits_by_hop,best_hits_by_scope,scope_selected,neutral_moves,fallback_used,layer_sizes,q_bounds,param_max_iter,param_segment_length,param_repair_p,param_q_min_frac,param_q_max_frac,param_reaction_factor,param_max_hop_scope,param_fixed_hop_scope
default,240,20,10,greedy_bridge,,141.388,165.3475,80.634,81.333,0.4296970039890231,0.5081086802038132,-0.07841167621479006,10,{0: 10},topk,0.09,,,,,,,,,,,,,,,,,,,,,
default,240,20,10,greedy_betweenness,,141.388,165.3475,23.202,35.147,0.8358983789289048,0.7874355523972241,0.04846282653168077,10,{0: 10},topk,0.0,,,,,,,,,,,,,,,,,,,,,
default,240,20,10,greedy_spectral,,141.388,165.3475,29.808,39.391,0.7891758847992758,0.761768396861156,0.027407487938119757,10,{0: 10},topk,0.05,,,,,,,,,,,,,,,,,,,,,
default,240,20,10,alns,7.0,141.388,165.3475,19.348,34.861,0.8631567035391972,0.789165242897534,0.07399146064166318,10,{0: 10},max_iter,4.89,300.0,257.0,"{0: 0.7392593117390178, 1: 0.2058911320946491, 2: 0.3050238993994802, 3: 0.2653707924775477}","{'random': 0.33891544377720023, 'probability': 0.45753584909922024, 'degree': 0.25418658283290013, 'bridge': 0.571919811374025, 'betweenness': 0.5165636222237493, 'spectral': 0.25418658283290013}","{'random': 0.25545751574706466, 'worst': 0.5673202446370489, 'related': 0.2058911320946491}","{'random': 0, 'probability': 1, 'degree': 0, 'bridge': 1, 'betweenness': 1, 'spectral': 0}",{0: 3},"{0: 3, 1: 0, 2: 0, 3: 0}","{0: 145, 1: 43, 2: 61, 3: 51}","{'random': 1, 'probability': 1, 'degree': 3, 'bridge': 0, 'betweenness': 7, 'spectral': 4}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 20, 1: 841, 2: 11010, 3: 9254}","(1, 4)",300.0,20.0,6.0,0.1,0.4,0.1,3.0,
default,116,53,10,greedy_random,7.0,349.056,354.97,339.81,340.5495,0.026488586358635824,0.040624559821956785,-0.014135973463320961,10,{0: 10},topk,0.38,,,,,,,,,,,,,,,,,,,,,
default,116,53,10,greedy_probability,,349.056,354.97,191.496,189.506,0.45138888888888884,0.4661351663520862,-0.014746277463197344,10,{0: 10},topk,0.21,,,,,,,,,,,,,,,,,,,,,
default,116,53,10,greedy_degree,,349.056,354.97,230.436,233.829,0.3398308580858085,0.3412710933318309,-0.0014402352460224366,10,{0: 10},topk,0.27,,,,,,,,,,,,,,,,,,,,,
default,116,53,10,greedy_bridge,,349.056,354.97,336.038,342.3955,0.037294875320865395,0.03542412034819842,0.001870754972666977,10,{0: 10},topk,0.38,,,,,,,,,,,,,,,,,,,,,
default,116,53,10,greedy_betweenness,,349.056,354.97,245.272,242.2115,0.29732764943160983,0.31765642166943686,-0.02032877223782703,10,{0: 10},topk,0.27,,,,,,,,,,,,,,,,,,,,,
default,116,53,10,greedy_spectral,,349.056,354.97,236.96,243.303,0.3211404473780711,0.31458151393075473,0.006558933447316395,10,{0: 10},topk,0.28,,,,,,,,,,,,,,,,,,,,,
default,116,53,10,alns,7.0,349.056,354.97,177.328,184.448,0.49197836450311694,0.4803842578246049,0.011594106678512017,10,{0: 10},max_iter,20.83,300.0,296.0,"{0: 3.054926172459202, 1: 1.2725728483540462, 2: 0.7437311127333, 3: 0.9797023851769363}","{'random': 1.3505087726687093, 'probability': 2.632860783621344, 'degree': 2.43215905991509, 'bridge': 0.7688359604205003, 'betweenness': 2.787118360548102, 'spectral': 1.7649919131284706}","{'random': 1.000474903245894, 'worst': 2.996779344384705, 'related': 1.0487905379766682}","{'random': 4, 'probability': 6, 'degree': 2, 'bridge': 0, 'betweenness': 2, 'spectral': 2}",{0: 16},"{0: 16, 1: 0, 2: 0, 3: 0}","{0: 125, 1: 68, 2: 51, 3: 56}","{'random': 2, 'probability': 2, 'degree': 1, 'bridge': 0, 'betweenness': 1, 'spectral': 2}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 53, 1: 2164, 2: 14007, 3: 5668}","(1, 4)",300.0,20.0,6.0,0.1,0.4,0.1,3.0,
default,3674,7,6,greedy_random,7.0,531.844,528.274,29.47,32.1695,0.9445890148238958,0.9391045177313289,0.005484497092566931,6,{0: 6},topk,0.04,,,,,,,,,,,,,,,,,,,,,
default,3674,7,6,greedy_probability,,531.844,528.274,1.012,3.5835,0.9980971863930025,0.9932165883613427,0.004880598031659744,6,{0: 6},topk,0.01,,,,,,,,,,,,,,,,,,,,,
default,3674,7,6,greedy_degree,,531.844,528.274,7.634,11.2485,0.9856461669211273,0.9787070724661823,0.006939094454945005,6,{0: 6},topk,0.01,,,,,,,,,,,,,,,,,,,,,
default,3674,7,6,greedy_bridge,,531.844,528.274,4.904,5.198,0.9907792510585811,0.990160409181599,0.0006188418769821347,6,{0: 6},topk,0.01,,,,,,,,,,,,,,,,,,,,,
default,3674,7,6,greedy_betweenness,,531.844,528.274,7.634,11.2485,0.9856461669211273,0.9787070724661823,0.006939094454945005,6,{0: 6},topk,0.0,,,,,,,,,,,,,,,,,,,,,
default,3674,7,6,greedy_spectral,,531.844,528.274,7.634,11.2485,0.9856461669211273,0.9787070724661823,0.006939094454945005,6,{0: 6},topk,0.0,,,,,,,,,,,,,,,,,,,,,
default,3674,7,6,alns,7.0,531.844,528.274,1.012,3.5835,0.9980971863930025,0.9932165883613427,0.004880598031659744,6,{0: 6},max_iter,12.69,300.0,198.0,"{0: 1.1998164039671397, 1: 0.6759617144597148, 2: 0.31137856397030267, 3: 0.8850871741295882}","{'random': 0.4044669905160001, 'probability': 0.5213967651000001, 'degree': 0.9104171474874152, 'bridge': 1.2200671937111314, 'betweenness': 0.9268064212888002, 'spectral': 0.8433443537204673}","{'random': 0.7332106680083954, 'worst': 1.0015860784017363, 'related': 0.5474010017465191}","{'random': 0, 'probability': 0, 'degree': 1, 'bridge': 2, 'betweenness': 1, 'spectral': 0}",{0: 4},"{0: 4, 1: 0, 2: 0, 3: 0}","{0: 126, 1: 53, 2: 39, 3: 82}","{'random': 6, 'probability': 5, 'degree': 10, 'bridge': 8, 'betweenness': 13, 'spectral': 8}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 7, 1: 432, 2: 7314, 3: 12494}","(1, 2)",300.0,20.0,6.0,0.1,0.4,0.1,3.0,
default,3463,28,10,greedy_random,7.0,538.636,518.6645,319.914,337.3745,0.40606643447523005,0.34953230845758665,0.056534126017643405,10,{0: 10},topk,0.37,,,,,,,,,,,,,,,,,,,,,
default,3463,28,10,greedy_probability,,538.636,518.6645,147.61,145.396,0.7259559331348071,0.7196723508163756,0.006283582318431513,10,{0: 10},topk,0.16,,,,,,,,,,,,,,,,,,,,,
default,3463,28,10,greedy_degree,,538.636,518.6645,185.682,190.749,0.655273691324011,0.6322304688290793,0.023043222494931737,10,{0: 10},topk,0.21,,,,,,,,,,,,,,,,,,,,,
default,3463,28,10,greedy_bridge,,538.636,518.6645,231.832,236.004,0.569594308586875,0.5449775336465095,0.024616774940365516,10,{0: 10},topk,0.26,,,,,,,,,,,,,,,,,,,,,
default,3463,28,10,greedy_betweenness,,538.636,518.6645,199.944,204.962,0.6287956987650287,0.6048273980578968,0.023968300707131962,10,{0: 10},topk,0.23,,,,,,,,,,,,,,,,,,,,,
default,3463,28,10,greedy_spectral,,538.636,518.6645,202.508,203.0015,0.6240355267750392,0.608607298166734,0.015428228608305172,10,{0: 10},topk,0.23,,,,,,,,,,,,,,,,,,,,,
default,3463,28,10,alns,7.0,538.636,518.6645,122.788,132.01,0.7720390022204234,0.7454809419191019,0.026558060301321573,10,{0: 10},max_iter,22.63,300.0,292.0,"{0: 2.0767981025379996, 1: 0.9024066289126595, 2: 0.7625666113759341, 3: 0.5224946424898502}","{'random': 0.9424778235903003, 'probability': 1.7922085709207347, 'degree': 1.5255211551893715, 'bridge': 0.7215626891475003, 'betweenness': 0.39540135107340013, 'spectral': 1.4856584210361004}","{'random': 0.9903272329683115, 'worst': 1.0847789188819565, 'related': 1.6357963259183808}","{'random': 1, 'probability': 2, 'degree': 2, 'bridge': 0, 'betweenness': 0, 'spectral': 2}",{0: 7},"{0: 7, 1: 0, 2: 0, 3: 0}","{0: 113, 1: 72, 2: 69, 3: 46}","{'random': 0, 'probability': 2, 'degree': 2, 'bridge': 1, 'betweenness': 0, 'spectral': 1}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 28, 1: 1169, 2: 11698, 3: 8523}","(1, 4)",300.0,20.0,6.0,0.1,0.4,0.1,3.0,
default,222,19,10,greedy_random,7.0,538.894,521.737,83.11,67.91,0.8457767204682183,0.8698386351744269,-0.024061914706208665,10,{0: 10},topk,0.08,,,,,,,,,,,,,,,,,,,,,
default,222,19,10,greedy_probability,,538.894,521.737,40.622,24.4405,0.9246196840194918,0.9531555170516947,-0.028535833032202862,10,{0: 10},topk,0.03,,,,,,,,,,,,,,,,,,,,,
default,222,19,10,greedy_degree,,538.894,521.737,24.77,18.757,0.9540354874984691,0.9640489365331575,-0.010013449034688371,10,{0: 10},topk,0.02,,,,,,,,,,,,,,,,,,,,,
default,222,19,10,greedy_bridge,,538.894,521.737,54.124,36.0075,0.8995646639227751,0.9309853431901514,-0.03142067926737624,10,{0: 10},topk,0.05,,,,,,,,,,,,,,,,,,,,,
default,222,19,10,greedy_betweenness,,538.894,521.737,37.48,26.748,0.9304501441841995,0.9487327906588952,-0.018282646474695685,10,{0: 10},topk,0.03,,,,,,,,,,,,,,,,,,,,,
default,222,19,10,greedy_spectral,,538.894,521.737,36.196,25.449,0.9328328019981666,0.9512225508254158,-0.018389748827249197,10,{0: 10},topk,0.03,,,,,,,,,,,,,,,,,,,,,
default,222,19,10,alns,7.0,538.894,521.737,19.486,16.956,0.9638407553247949,0.9675008672952081,-0.003660111970413271,10,{0: 10},max_iter,13.55,300.0,253.0,"{0: 1.6719799050868436, 1: 0.37111241093603414, 2: 0.33891544377720023, 3: 0.25418658283290013}","{'random': 0.8202414983164292, 'probability': 0.4377657815455501, 'degree': 1.1831395571522105, 'bridge': 0.6327641991714752, 'betweenness': 1.2788901835600268, 'spectral': 0.5090705225460002}","{'random': 0.6398580224127597, 'worst': 1.444868413833022, 'related': 0.5592418632919893}","{'random': 3, 'probability': 0, 'degree': 2, 'bridge': 1, 'betweenness': 3, 'spectral': 0}",{0: 9},"{0: 9, 1: 0, 2: 0, 3: 0}","{0: 170, 1: 62, 2: 36, 3: 32}","{'random': 1, 'probability': 2, 'degree': 10, 'bridge': 1, 'betweenness': 14, 'spectral': 5}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 19, 1: 1225, 2: 10872, 3: 9298}","(1, 4)",300.0,20.0,6.0,0.1,0.4,0.1,3.0,
default,21,136,10,greedy_random,7.0,643.556,644.473,643.526,644.434,4.661598990618465e-05,6.051455995825794e-05,-1.3898570052073289e-05,10,{0: 10},topk,0.74,,,,,,,,,,,,,,,,,,,,,
default,21,136,10,greedy_probability,,643.556,644.473,643.466,644.3685,0.0001398479697183319,0.00016214798758040772,-2.2300017862075805e-05,10,{0: 10},topk,0.72,,,,,,,,,,,,,,,,,,,,,
default,21,136,10,greedy_degree,,643.556,644.473,643.556,644.4695,0.0,5.430793842298165e-06,-5.430793842298165e-06,10,{0: 10},topk,0.71,,,,,,,,,,,,,,,,,,,,,
default,21,136,10,greedy_bridge,,643.556,644.473,642.506,643.444,0.0016315596467130211,0.0015966533896687451,3.490625704427597e-05,10,{0: 10},topk,0.72,,,,,,,,,,,,,,,,,,,,,
default,21,136,10,greedy_betweenness,,643.556,644.473,643.556,644.4695,0.0,5.430793842298165e-06,-5.430793842298165e-06,10,{0: 10},topk,0.72,,,,,,,,,,,,,,,,,,,,,
default,21,136,10,greedy_spectral,,643.556,644.473,643.556,644.4695,0.0,5.430793842298165e-06,-5.430793842298165e-06,10,{0: 10},topk,0.76,,,,,,,,,,,,,,,,,,,,,
default,21,136,10,alns,7.0,643.556,644.473,626.24,627.862,0.026906749373791894,0.025774547576081552,0.0011322017977103416,10,"{1: 8, 2: 2}",max_iter,62.54,300.0,301.0,"{0: 6.726559702033305, 1: 7.6692360604713254, 2: 8.04783252292689, 3: 6.121621102908151}","{'random': 7.9549048007123435, 'probability': 7.086425265603902, 'degree': 6.54743444659951, 'bridge': 8.028128998882949, 'betweenness': 7.032974546537284, 'spectral': 6.709128637562032}","{'random': 7.5454161321671585, 'worst': 6.8262373267494985, 'related': 8.006229607541508}","{'random': 3, 'probability': 0, 'degree': 0, 'bridge': 2, 'betweenness': 5, 'spectral': 0}","{1: 5, 2: 5}","{0: 0, 1: 5, 2: 5, 3: 0}","{0: 53, 1: 92, 2: 88, 3: 67}","{'random': 2, 'probability': 3, 'degree': 13, 'bridge': 4, 'betweenness': 11, 'spectral': 9}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 136, 1: 5378, 2: 13944, 3: 2769}","(1, 4)",300.0,20.0,6.0,0.1,0.4,0.1,3.0,
repair_p=20,1347,5,4,alns,7.0,34.692,28.385,1.022,1.015,0.9705407586763519,0.9642416769420469,0.006299081734305045,4,{0: 4},max_iter,1.3,300.0,127.0,"{0: 0.5833582076015058, 1: 0.3050238993994802, 2: 0.22876792454961012, 3: 0.22876792454961012}","{'random': 0.22876792454961012, 'probability': 0.22876792454961012, 'degree': 0.2058911320946491, 'bridge': 0.2058911320946491, 'betweenness': 0.4758372830631889, 'spectral': 0.45753584909922024}","{'random': 0.3736542767643631, 'worst': 0.22876792454961012, 'related': 0.25996355062455695}","{'random': 0, 'probability': 0, 'degree': 0, 'bridge': 0, 'betweenness': 1, 'spectral': 1}",{0: 2},"{0: 2, 1: 0, 2: 0, 3: 0}","{0: 117, 1: 84, 2: 57, 3: 42}","{'random': 7, 'probability': 7, 'degree': 15, 'bridge': 2, 'betweenness': 25, 'spectral': 40}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 5, 1: 521, 2: 8504, 3: 10865}","(1, 1)",300.0,20.0,20.0,0.1,0.4,0.1,3.0,
repair_p=20,323,15,10,alns,7.0,85.276,75.632,1.188,1.835,0.9860687649514518,0.9757377829490163,0.01033098200243554,10,{0: 10},max_iter,2.1,300.0,219.0,"{0: 0.969107207798905, 1: 0.2058911320946491, 2: 0.2802407075732724, 3: 0.2670841983321991}","{'random': 0.25418658283290013, 'probability': 0.8042864110515775, 'degree': 0.5735777773567008, 'bridge': 0.25418658283290013, 'betweenness': 0.6979883755970703, 'spectral': 0.6042163455985322}","{'random': 0.2430659198339607, 'worst': 0.8038483391717222, 'related': 0.3946246698480775}","{'random': 0, 'probability': 2, 'degree': 1, 'bridge': 0, 'betweenness': 1, 'spectral': 0}",{0: 4},"{0: 4, 1: 0, 2: 0, 3: 0}","{0: 153, 1: 39, 2: 62, 3: 46}","{'random': 0, 'probability': 0, 'degree': 10, 'bridge': 2, 'betweenness': 9, 'spectral': 9}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 15, 1: 135, 2: 3264, 3: 14440}","(1, 4)",300.0,20.0,20.0,0.1,0.4,0.1,3.0,
