tag,source,out_degree,k,method,seed,sigma0_saa,sigma0_mc,sigma_saa,sigma_mc,R_saa,R_mc,saa_mc_gap,cut_size,hop_mix,stop_reason,seconds,iterations_done,evaluations,scope_weights,repair_weights,destroy_weights,best_hits_by_heuristic,best_hits_by_hop,best_hits_by_scope,scope_selected,neutral_moves,fallback_used,layer_sizes,q_bounds,param_max_iter,param_segment_length,param_repair_p,param_q_min_frac,param_q_max_frac,param_reaction_factor,param_max_hop_scope,param_fixed_hop_scope
default,240,20,3,greedy_bridge,,141.388,165.3475,129.776,150.5915,0.08212861063173671,0.08924235322578211,-0.0071137425940454024,3,{0: 3},topk,0.17,,,,,,,,,,,,,,,,,,,,,
default,240,20,3,greedy_betweenness,,141.388,165.3475,105.518,126.194,0.25369904093699613,0.2367952342793208,0.016903806657675324,3,{0: 3},topk,0.14,,,,,,,,,,,,,,,,,,,,,
default,240,20,3,greedy_spectral,,141.388,165.3475,100.0,112.3135,0.29272639827991065,0.3207426782987345,-0.028016280018823836,3,{0: 3},topk,0.13,,,,,,,,,,,,,,,,,,,,,
default,240,20,3,alns,7.0,141.388,165.3475,84.806,99.302,0.4001895493252611,0.399434524259514,0.0007550250657470947,3,{0: 3},max_iter,7.27,300.0,210.0,"{0: 1.5718798909031115, 1: 0.5821186557469502, 2: 0.5150102597731037, 3: 0.6229140332386504}","{'random': 0.7254908718355692, 'probability': 0.4886030981121303, 'degree': 0.7151115863698921, 'bridge': 0.5871710063439993, 'betweenness': 0.6690755719234893, 'spectral': 0.8558033369502421}","{'random': 0.3921735849421887, 'worst': 0.9720156195313149, 'related': 0.6903788283894846}","{'random': 0, 'probability': 0, 'degree': 1, 'bridge': 1, 'betweenness': 1, 'spectral': 1}",{0: 4},"{0: 4, 1: 0, 2: 0, 3: 0}","{0: 141, 1: 49, 2: 59, 3: 51}","{'random': 2, 'probability': 4, 'degree': 2, 'bridge': 0, 'betweenness': 7, 'spectral': 12}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 20, 1: 841, 2: 11010, 3: 9254}","(1, 1)",300.0,20.0,6.0,0.1,0.4,0.1,3.0,
default,116,53,3,greedy_random,7.0,349.056,354.97,347.66,350.0745,0.0039993582691600915,0.013791306307575413,-0.009791948038415321,3,{0: 3},topk,0.41,,,,,,,,,,,,,,,,,,,,,
default,116,53,3,greedy_probability,,349.056,354.97,283.164,283.049,0.18877200220022006,0.2026114882947856,-0.013839486094565534,3,{0: 3},topk,0.33,,,,,,,,,,,,,,,,,,,,,
default,116,53,3,greedy_degree,,349.056,354.97,328.512,341.093,0.05885588558855881,0.039093444516438036,0.019762441072120773,3,{0: 3},topk,0.39,,,,,,,,,,,,,,,,,,,,,
default,116,53,3,greedy_bridge,,349.056,354.97,338.752,343.1935,0.029519618628529476,0.03317604304589139,-0.0036564244173619143,3,{0: 3},topk,0.39,,,,,,,,,,,,,,,,,,,,,
default,116,53,3,greedy_betweenness,,349.056,354.97,328.512,341.093,0.05885588558855881,0.039093444516438036,0.019762441072120773,3,{0: 3},topk,0.0,,,,,,,,,,,,,,,,,,,,,
default,116,53,3,greedy_spectral,,349.056,354.97,328.598,339.133,0.05860950678401167,0.04461503789052612,0.013994468893485545,3,{0: 3},topk,0.39,,,,,,,,,,,,,,,,,,,,,
default,116,53,3,alns,7.0,349.056,354.97,276.744,277.0635,0.20716446644664455,0.21947347663182815,-0.0123090101851836,3,{0: 3},max_iter,23.91,300.0,271.0,"{0: 2.013858660413772, 1: 1.7400592220331332, 2: 1.2520479917366274, 3: 1.9859612051292581}","{'random': 2.049523627460729, 'probability': 1.7433689552706604, 'degree': 1.9446458539955358, 'bridge': 1.9054070557542009, 'betweenness': 1.5751388305472414, 'spectral': 1.5924402639693005}","{'random': 1.8698107632625893, 'worst': 1.8555290270834843, 'related': 1.603823754104146}","{'random': 2, 'probability': 1, 'degree': 1, 'bridge': 0, 'betweenness': 4, 'spectral': 0}","{2: 1, 0: 6, 3: 1}","{0: 6, 1: 0, 2: 1, 3: 1}","{0: 94, 1: 81, 2: 64, 3: 61}","{'random': 1, 'probability': 5, 'degree': 5, 'bridge': 0, 'betweenness': 4, 'spectral': 1}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 53, 1: 2164, 2: 14007, 3: 5668}","(1, 1)",300.0,20.0,6.0,0.1,0.4,0.1,3.0,
default,3674,7,3,greedy_random,7.0,531.844,528.274,59.182,80.265,0.8887230090026399,0.8480618012622237,0.04066120774041615,3,{0: 3},topk,0.09,,,,,,,,,,,,,,,,,,,,,
